time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi,hw_fw_version
2024-04-26 21:32:21.614000,3.18,7.375,330,-473,-873,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,PackageType.HEART_BEAT,4442,5,8.5,-77,DataVersion.HW_2FW2_X_X
2024-04-26 21:42:21.140000,,7.375,331,-478,-871,,,,,,,,,PackageType.HEART_BEAT,4443,5,9.0,-79,DataVersion.HW_2FW2_X_X
2024-04-26 21:52:21.140000,,7.375,332,-474,-873,,,,,,,,,PackageType.HEART_BEAT,4443,5,9.0,-79,DataVersion.HW_2FW2_X_X
2024-04-26 22:02:21.140000,3.18,7.25,333,-476,-878,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4443,5,9.0,-79,DataVersion.HW_2FW2_X_X
2024-04-26 22:12:22.202000,,7.25,331,-478,-875,,,,,,,,,PackageType.HEART_BEAT,4444,5,8.5,-78,DataVersion.HW_2FW2_X_X
2024-04-26 22:22:22.202000,,7.25,334,-475,-877,,,,,,,,,PackageType.HEART_BEAT,4444,5,8.5,-78,DataVersion.HW_2FW2_X_X
2024-04-26 22:32:22.202000,3.18,7.25,340,-478,-885,4.0,5.0,7.0,7.0,6.0,6.0,6.0,4.0,PackageType.HEART_BEAT,4444,5,8.5,-78,DataVersion.HW_2FW2_X_X
2024-04-26 22:42:21.668000,,6.75,337,-479,-884,,,,,,,,,PackageType.HEART_BEAT,4445,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-26 22:52:20.668000,,6.75,339,-476,-884,,,,,,,,,PackageType.HEART_BEAT,4445,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:02:20.668000,3.18,6.875,333,-474,-882,7.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,PackageType.HEART_BEAT,4445,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:12:20.131000,,7.0,336,-477,-879,,,,,,,,,PackageType.HEART_BEAT,4446,5,9.0,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:22:19.131000,,7.0,336,-474,-881,,,,,,,,,PackageType.HEART_BEAT,4446,5,9.0,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:32:19.131000,3.18,7.0,334,-474,-878,7.0,5.0,6.0,6.0,5.0,7.0,7.0,6.0,PackageType.HEART_BEAT,4446,5,9.0,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:42:18.890000,,7.0,334,-474,-884,,,,,,,,,PackageType.HEART_BEAT,4447,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-26 23:52:18.890000,,7.0,336,-477,-881,,,,,,,,,PackageType.HEART_BEAT,4447,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-27 00:02:21.890000,3.18,7.0,335,-478,-880,8.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4447,5,8.5,-80,DataVersion.HW_2FW2_X_X
2024-04-27 00:12:22.392000,,7.0,335,-475,-881,,,,,,,,,PackageType.HEART_BEAT,4448,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 00:22:21.392000,,6.875,335,-475,-885,,,,,,,,,PackageType.HEART_BEAT,4448,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 00:32:20.392000,3.18,6.875,337,-476,-879,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4448,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 00:42:18.983000,,6.875,337,-480,-886,,,,,,,,,PackageType.HEART_BEAT,4449,5,8.0,-79,DataVersion.HW_2FW2_X_X
2024-04-27 00:52:17.983000,,6.875,337,-478,-881,,,,,,,,,PackageType.HEART_BEAT,4449,5,8.0,-79,DataVersion.HW_2FW2_X_X
2024-04-27 01:02:17.983000,3.18,6.875,339,-479,-883,9.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,4449,5,8.0,-79,DataVersion.HW_2FW2_X_X
2024-04-27 01:12:16.110000,,6.75,340,-477,-884,,,,,,,,,PackageType.HEART_BEAT,4450,5,8.5,-79,DataVersion.HW_2FW2_X_X
2024-04-27 01:22:15.110000,,6.75,340,-473,-886,,,,,,,,,PackageType.HEART_BEAT,4450,5,8.5,-79,DataVersion.HW_2FW2_X_X
2024-04-27 01:32:14.110000,3.18,6.625,339,-478,-888,9.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4450,5,8.5,-79,DataVersion.HW_2FW2_X_X
2024-04-27 01:42:14.868000,,6.625,339,-477,-888,,,,,,,,,PackageType.HEART_BEAT,4452,5,9.0,-78,DataVersion.HW_2FW2_X_X
2024-04-27 01:52:15.868000,,6.5,341,-476,-890,,,,,,,,,PackageType.HEART_BEAT,4452,5,9.0,-78,DataVersion.HW_2FW2_X_X
2024-04-27 02:02:15.868000,3.18,6.5,341,-475,-890,7.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,PackageType.HEART_BEAT,4452,5,9.0,-78,DataVersion.HW_2FW2_X_X
2024-04-27 02:12:13.539000,,6.5,342,-480,-886,,,,,,,,,PackageType.HEART_BEAT,4453,5,8.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 02:22:13.539000,,6.5,340,-477,-893,,,,,,,,,PackageType.HEART_BEAT,4453,5,8.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 02:32:11.539000,3.18,6.5,344,-478,-887,6.0,4.0,6.0,7.0,7.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4453,5,8.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 02:42:10.381000,,6.5,339,-477,-888,,,,,,,,,PackageType.HEART_BEAT,4454,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 02:52:11.381000,,6.5,342,-476,-891,,,,,,,,,PackageType.HEART_BEAT,4454,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 03:02:10.381000,3.18,6.5,345,-477,-893,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4454,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 03:12:09.704000,,6.25,351,-478,-900,,,,,,,,,PackageType.HEART_BEAT,4455,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 03:22:09.704000,,5.875,345,-481,-894,,,,,,,,,PackageType.HEART_BEAT,4455,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 03:32:10.704000,3.18,6.0,348,-477,-895,7.0,7.0,6.0,4.0,7.0,7.0,5.0,5.0,PackageType.HEART_BEAT,4455,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 03:42:07.930000,,6.125,348,-479,-898,,,,,,,,,PackageType.HEART_BEAT,4456,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 03:52:07.930000,,6.125,347,-476,-894,,,,,,,,,PackageType.HEART_BEAT,4456,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:02:08.930000,3.18,6.125,345,-479,-892,5.0,7.0,7.0,5.0,6.0,6.0,5.0,7.0,PackageType.HEART_BEAT,4456,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:12:05.582000,,6.25,345,-475,-895,,,,,,,,,PackageType.HEART_BEAT,4457,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:22:05.582000,,6.25,341,-477,-892,,,,,,,,,PackageType.HEART_BEAT,4457,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:32:04.582000,3.18,6.375,346,-478,-898,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4457,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:42:02.246000,,6.125,355,-478,-901,,,,,,,,,PackageType.HEART_BEAT,4458,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 04:52:02.246000,,5.75,352,-481,-909,,,,,,,,,PackageType.HEART_BEAT,4458,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 05:02:02.246000,3.18,5.625,355,-478,-909,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4458,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 05:12:02.864000,,5.5,346,-478,-898,,,,,,,,,PackageType.HEART_BEAT,4459,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 05:22:02.864000,,6.0,339,-476,-890,,,,,,,,,PackageType.HEART_BEAT,4459,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 05:32:03.864000,3.18,6.5,339,-477,-884,6.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,PackageType.HEART_BEAT,4459,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 05:42:01.867000,,6.75,333,-477,-879,,,,,,,,,PackageType.HEART_BEAT,4460,5,10.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 05:51:58.867000,,7.0,329,-476,-875,,,,,,,,,PackageType.HEART_BEAT,4460,5,10.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 06:01:58.867000,3.18,7.25,324,-474,-872,6.0,5.0,6.0,6.0,8.0,8.0,5.0,7.0,PackageType.HEART_BEAT,4460,5,10.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 06:11:58.671000,,7.625,315,-473,-866,,,,,,,,,PackageType.HEART_BEAT,4461,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 06:21:57.671000,,7.875,317,-473,-863,,,,,,,,,PackageType.HEART_BEAT,4461,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 06:31:57.671000,3.18,8.125,310,-474,-851,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4461,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 06:41:57.108000,,8.5,304,-474,-851,,,,,,,,,PackageType.HEART_BEAT,4462,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 06:51:55.108000,,8.875,303,-474,-848,,,,,,,,,PackageType.HEART_BEAT,4462,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:01:54.108000,3.18,9.0,296,-472,-845,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4462,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:11:53.059000,,9.375,286,-469,-832,,,,,,,,,PackageType.HEART_BEAT,4463,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:21:54.059000,,9.875,286,-466,-830,,,,,,,,,PackageType.HEART_BEAT,4463,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:31:57.059000,3.18,10.125,290,-467,-837,5.0,5.0,7.0,7.0,6.0,7.0,7.0,6.0,PackageType.HEART_BEAT,4463,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:41:58.060000,,9.75,287,-470,-835,,,,,,,,,PackageType.HEART_BEAT,4464,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 07:51:59.060000,,9.875,283,-469,-832,,,,,,,,,PackageType.HEART_BEAT,4464,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 08:01:57.060000,3.18,10.125,291,-468,-838,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4464,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 08:11:56.979000,,9.875,293,-470,-836,,,,,,,,,PackageType.HEART_BEAT,4465,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 08:21:56.979000,,9.625,283,-469,-830,,,,,,,,,PackageType.HEART_BEAT,4465,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 08:31:56.979000,3.18,10.25,279,-470,-824,6.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4465,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 08:41:58.106000,,10.5,284,-472,-829,,,,,,,,,PackageType.HEART_BEAT,4466,5,9.0,-74,DataVersion.HW_2FW2_X_X
2024-04-27 08:51:55.106000,,10.25,267,-468,-807,,,,,,,,,PackageType.HEART_BEAT,4466,5,9.0,-74,DataVersion.HW_2FW2_X_X
2024-04-27 09:01:53.106000,3.18,11.25,276,-467,-823,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4466,5,9.0,-74,DataVersion.HW_2FW2_X_X
2024-04-27 09:11:54.284000,,10.75,275,-468,-822,,,,,,,,,PackageType.HEART_BEAT,4467,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 09:21:56.284000,,10.875,263,-463,-802,,,,,,,,,PackageType.HEART_BEAT,4467,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 09:31:54.284000,3.18,11.5,248,-467,-784,5.0,5.0,4.0,5.0,6.0,6.0,4.0,6.0,PackageType.HEART_BEAT,4467,5,9.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 09:41:54.691000,,12.625,239,-463,-774,,,,,,,,,PackageType.HEART_BEAT,4468,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 09:51:52.691000,,13.25,230,-459,-766,,,,,,,,,PackageType.HEART_BEAT,4468,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 10:01:53.691000,3.18,13.75,226,-461,-760,5.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4468,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 10:11:54.665000,,14.125,210,-457,-741,,,,,,,,,PackageType.HEART_BEAT,4469,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 10:21:54.665000,,15.25,193,-459,-726,,,,,,,,,PackageType.HEART_BEAT,4469,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 10:31:55.665000,3.18,16.125,188,-457,-714,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4469,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 10:41:53.892000,,16.5,183,-459,-715,,,,,,,,,PackageType.HEART_BEAT,4470,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 10:51:52.892000,,17.0,157,-452,-683,,,,,,,,,PackageType.HEART_BEAT,4470,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 11:01:50.892000,3.18,18.5,147,-448,-687,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4470,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 11:11:50.640000,,19.0,139,-451,-677,,,,,,,,,PackageType.HEART_BEAT,4471,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 11:21:50.640000,,19.875,128,-445,-678,,,,,,,,,PackageType.HEART_BEAT,4471,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 11:31:49.640000,3.18,20.5,96,-443,-697,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4471,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 11:41:49.229000,,22.625,74,-436,-712,,,,,,,,,PackageType.HEART_BEAT,4472,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 11:51:47.229000,,23.875,117,-441,-690,,,,,,,,,PackageType.HEART_BEAT,4472,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 12:01:47.229000,3.18,21.5,117,-440,-684,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4472,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 12:11:45.724000,,21.625,95,-444,-699,,,,,,,,,PackageType.HEART_BEAT,4473,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 12:21:47.724000,,23.0,47,-435,-714,,,,,,,,,PackageType.HEART_BEAT,4473,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 12:31:47.724000,3.18,25.875,24,-429,-730,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,PackageType.HEART_BEAT,4473,5,9.2,-75,DataVersion.HW_2FW2_X_X
2024-04-27 12:41:46.521000,,27.375,47,-434,-725,,,,,,,,,PackageType.HEART_BEAT,4474,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 12:51:45.521000,,26.0,77,-434,-707,,,,,,,,,PackageType.HEART_BEAT,4474,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:01:44.521000,3.18,24.5,78,-435,-702,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4474,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:11:44.578000,,24.125,94,-446,-693,,,,,,,,,PackageType.HEART_BEAT,4475,5,10.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:21:44.578000,,23.0,70,-435,-704,,,,,,,,,PackageType.HEART_BEAT,4475,5,10.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:31:45.578000,3.18,24.625,20,-429,-727,6.0,6.0,5.0,5.0,5.0,4.0,5.0,7.0,PackageType.HEART_BEAT,4475,5,10.2,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:41:43.930000,,27.875,-38,-417,-755,,,,,,,,,PackageType.HEART_BEAT,4476,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 13:51:43.930000,,31.875,34,-429,-728,,,,,,,,,PackageType.HEART_BEAT,4476,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 14:01:42.930000,3.18,27.25,79,-437,-704,6.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4476,5,9.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 14:11:43.161000,,24.5,100,-443,-686,,,,,,,,,PackageType.HEART_BEAT,4477,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 14:21:45.161000,,23.25,114,-445,-686,,,,,,,,,PackageType.HEART_BEAT,4477,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 14:31:42.161000,3.18,22.25,63,-437,-703,4.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,PackageType.HEART_BEAT,4477,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 14:41:42.904000,,25.625,22,-432,-715,,,,,,,,,PackageType.HEART_BEAT,4478,5,9.0,-77,DataVersion.HW_2FW2_X_X
2024-04-27 14:51:43.904000,,28.0,14,-426,-724,,,,,,,,,PackageType.HEART_BEAT,4478,5,9.0,-77,DataVersion.HW_2FW2_X_X
2024-04-27 15:01:42.904000,3.18,28.75,4,-424,-725,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4478,5,9.0,-77,DataVersion.HW_2FW2_X_X
2024-04-27 15:11:42.932000,,29.25,19,-427,-717,,,,,,,,,PackageType.HEART_BEAT,4479,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 15:21:43.932000,,28.25,22,-431,-723,,,,,,,,,PackageType.HEART_BEAT,4479,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 15:31:43.932000,3.18,28.375,50,-430,-704,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,4479,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 15:41:42.483000,,26.25,66,-435,-698,,,,,,,,,PackageType.HEART_BEAT,4480,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 15:51:44.483000,,25.5,73,-433,-693,,,,,,,,,PackageType.HEART_BEAT,4480,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 16:01:47.483000,3.18,25.0,97,-441,-682,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4480,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 16:11:49.969000,,23.625,113,-445,-675,,,,,,,,,PackageType.HEART_BEAT,4481,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 16:21:49.969000,,22.625,128,-448,-663,,,,,,,,,PackageType.HEART_BEAT,4481,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 16:31:48.969000,3.18,21.875,143,-451,-659,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,4481,5,9.5,-77,DataVersion.HW_2FW2_X_X
2024-04-27 16:41:46.643000,,20.875,160,-453,-655,,,,,,,,,PackageType.HEART_BEAT,4482,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 16:51:47.643000,,20.0,167,-457,-656,,,,,,,,,PackageType.HEART_BEAT,4482,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 17:01:45.643000,3.18,19.5,177,-457,-653,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,4482,5,8.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 17:11:44.694000,,18.875,184,-461,-648,,,,,,,,,PackageType.HEART_BEAT,4483,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 17:21:45.694000,,18.375,195,-462,-651,,,,,,,,,PackageType.HEART_BEAT,4483,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 17:31:46.694000,3.18,17.625,207,-463,-649,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,4483,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 17:41:46.750000,,17.125,215,-466,-653,,,,,,,,,PackageType.HEART_BEAT,4484,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 17:51:46.750000,,16.5,223,-466,-659,,,,,,,,,PackageType.HEART_BEAT,4484,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 18:01:47.750000,3.18,16.0,229,-466,-676,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,PackageType.HEART_BEAT,4484,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 18:11:46.439000,,15.375,238,-469,-684,,,,,,,,,PackageType.HEART_BEAT,4485,5,9.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 18:21:46.439000,,15.0,240,-469,-697,,,,,,,,,PackageType.HEART_BEAT,4485,5,9.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 18:31:45.439000,3.18,14.625,246,-471,-699,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4485,5,9.2,-74,DataVersion.HW_2FW2_X_X
2024-04-27 18:41:42.847000,,14.25,250,-472,-707,,,,,,,,,PackageType.HEART_BEAT,4486,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 18:51:44.847000,,13.875,251,-470,-709,,,,,,,,,PackageType.HEART_BEAT,4486,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 19:01:43.847000,3.18,13.625,256,-469,-708,5.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4486,5,9.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 19:11:41.709000,,13.375,256,-468,-718,,,,,,,,,PackageType.HEART_BEAT,4487,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 19:21:41.709000,,13.25,264,-474,-716,,,,,,,,,PackageType.HEART_BEAT,4487,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 19:31:43.709000,3.18,13.0,266,-472,-725,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4487,5,8.8,-75,DataVersion.HW_2FW2_X_X
2024-04-27 19:41:42.507000,,12.75,268,-472,-721,,,,,,,,,PackageType.HEART_BEAT,4488,5,8.8,-74,DataVersion.HW_2FW2_X_X
2024-04-27 19:51:41.507000,,12.625,272,-472,-724,,,,,,,,,PackageType.HEART_BEAT,4488,5,8.8,-74,DataVersion.HW_2FW2_X_X
2024-04-27 20:01:42.507000,3.18,12.5,268,-471,-722,6.0,6.0,5.0,5.0,4.0,7.0,7.0,6.0,PackageType.HEART_BEAT,4488,5,8.8,-74,DataVersion.HW_2FW2_X_X
2024-04-27 20:11:43.489000,,12.375,269,-475,-729,,,,,,,,,PackageType.HEART_BEAT,4489,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 20:21:43.489000,,12.25,272,-472,-730,,,,,,,,,PackageType.HEART_BEAT,4489,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 20:31:43.489000,3.18,12.25,276,-470,-733,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,PackageType.HEART_BEAT,4489,5,10.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 20:41:41.490000,,12.0,280,-475,-740,,,,,,,,,PackageType.HEART_BEAT,4490,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 20:51:40.490000,,11.75,282,-477,-736,,,,,,,,,PackageType.HEART_BEAT,4490,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 21:01:40.490000,3.18,11.625,286,-475,-737,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,PackageType.HEART_BEAT,4490,5,8.5,-75,DataVersion.HW_2FW2_X_X
2024-04-27 21:11:40.842000,,11.375,286,-473,-748,,,,,,,,,PackageType.HEART_BEAT,4491,5,8.8,-78,DataVersion.HW_2FW2_X_X
2024-04-27 21:21:37.842000,,11.25,291,-478,-746,,,,,,,,,PackageType.HEART_BEAT,4491,5,8.8,-78,DataVersion.HW_2FW2_X_X
2024-04-27 21:31:40.842000,3.18,11.125,286,-474,-751,4.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4491,5,8.8,-78,DataVersion.HW_2FW2_X_X
2024-04-27 21:41:38.243000,,11.25,288,-476,-752,,,,,,,,,PackageType.HEART_BEAT,4492,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 21:51:39.243000,,11.125,289,-478,-750,,,,,,,,,PackageType.HEART_BEAT,4492,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 22:01:36.243000,3.16,11.0,289,-478,-755,7.0,7.0,4.0,6.0,7.0,7.0,4.0,4.0,PackageType.HEART_BEAT,4492,5,8.8,-77,DataVersion.HW_2FW2_X_X
2024-04-27 22:11:33.313000,,11.0,295,-478,-749,,,,,,,,,PackageType.HEART_BEAT,4493,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 22:21:34.313000,,10.875,291,-475,-751,,,,,,,,,PackageType.HEART_BEAT,4493,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 22:31:34.313000,3.18,10.75,295,-478,-758,7.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4493,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 22:41:33.582000,,10.625,294,-477,-756,,,,,,,,,PackageType.HEART_BEAT,4494,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 22:51:32.582000,,10.625,293,-477,-757,,,,,,,,,PackageType.HEART_BEAT,4494,5,8.8,-80,DataVersion.HW_2FW2_X_X
2024-04-27 23:01:31.582000,3.18,10.5,296,-478,-755,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4494,5,8.8,-80,DataVersion.HW_2FW2_X_X
